sample_id,text
sub-01::stimulus_302,"The activated emotions are: admiration, anxiety, awe, joy."
sub-01::stimulus_303,"The activated emotions are: aesthetic_appreciation, boredom, confusion, envy."
sub-01::stimulus_304,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, fear, joy."
sub-01::stimulus_305,"The activated emotions are: amusement, confusion, joy, sympathy."
sub-01::stimulus_306,"The activated emotions are: confusion, empathic_pain, interest, sympathy."
sub-01::stimulus_307,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-01::stimulus_308,"The activated emotions are: empathic_pain, guilt, interest."
sub-01::stimulus_309,The activated emotions are: surprise.
sub-01::stimulus_310,"The activated emotions are: amusement, boredom, fear."
sub-01::stimulus_311,"The activated emotions are: aesthetic_appreciation, craving."
sub-01::stimulus_312,"The activated emotions are: anger, confusion, interest, satisfaction."
sub-01::stimulus_313,"The activated emotions are: amusement, entrancement, sympathy."
sub-01::stimulus_314,"The activated emotions are: awe, nostalgia, romance, sexual_desire, triumph."
sub-01::stimulus_315,"The activated emotions are: amusement, pride."
sub-01::stimulus_316,"The activated emotions are: anxiety, confusion, guilt, interest, romance, sympathy."
sub-01::stimulus_317,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy, sexual_desire."
sub-01::stimulus_318,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy."
sub-01::stimulus_319,"The activated emotions are: admiration, adoration, awe, nostalgia."
sub-01::stimulus_320,"The activated emotions are: fear, sadness, surprise."
sub-01::stimulus_321,"The activated emotions are: adoration, amusement, awe, boredom, joy, sympathy."
sub-01::stimulus_322,"The activated emotions are: admiration, adoration, nostalgia."
sub-01::stimulus_323,"The activated emotions are: aesthetic_appreciation, amusement, awe, fear, sexual_desire."
sub-01::stimulus_324,"The activated emotions are: amusement, anxiety, fear, guilt, interest, romance."
sub-01::stimulus_325,"The activated emotions are: aesthetic_appreciation, awe, envy, fear, joy, sexual_desire."
sub-01::stimulus_326,"The activated emotions are: amusement, entrancement, sympathy, triumph."
sub-01::stimulus_327,"The activated emotions are: sadness, surprise."
sub-01::stimulus_328,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-01::stimulus_329,"The activated emotions are: anxiety, guilt."
sub-01::stimulus_330,"The activated emotions are: awe, calmness, envy, joy, sympathy."
sub-01::stimulus_331,"The activated emotions are: admiration, adoration, amusement, awe, fear, nostalgia, sympathy."
sub-01::stimulus_332,"The activated emotions are: boredom, confusion, interest."
sub-01::stimulus_333,"The activated emotions are: awe, empathic_pain, entrancement, satisfaction, triumph."
sub-01::stimulus_334,"The activated emotions are: anxiety, empathic_pain, guilt, joy, pride, satisfaction, triumph, shame."
sub-01::stimulus_335,"The activated emotions are: anxiety, awe, empathic_pain, guilt, joy, satisfaction, sexual_desire."
sub-01::stimulus_336,"The activated emotions are: amusement, boredom, disgust, fear, joy, nostalgia."
sub-01::stimulus_337,"The activated emotions are: aesthetic_appreciation, fear, joy, sadness, surprise."
sub-01::stimulus_338,"The activated emotions are: admiration, amusement, anxiety, confusion, entrancement, fear, guilt, interest, sympathy."
sub-01::stimulus_339,"The activated emotions are: aesthetic_appreciation, awe, calmness."
sub-01::stimulus_340,"The activated emotions are: adoration, amusement, awe, boredom, empathic_pain, joy, sympathy."
sub-01::stimulus_341,"The activated emotions are: amusement, anxiety, fear, joy, nostalgia, romance, sexual_desire, sympathy."
sub-01::stimulus_342,"The activated emotions are: amusement, anxiety, fear, nostalgia, sympathy, shame."
sub-01::stimulus_343,"The activated emotions are: amusement, awe, joy, nostalgia, sympathy, shame."
sub-01::stimulus_344,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia, triumph."
sub-01::stimulus_345,"The activated emotions are: anger, empathic_pain, guilt, interest, satisfaction, triumph."
sub-01::stimulus_346,"The activated emotions are: amusement, awe, triumph."
sub-01::stimulus_347,"The activated emotions are: amusement, confusion, envy."
sub-01::stimulus_348,"The activated emotions are: aesthetic_appreciation, awe, calmness."
sub-01::stimulus_349,"The activated emotions are: aesthetic_appreciation, anxiety, awe, calmness, envy, fear, guilt, joy."
sub-01::stimulus_350,"The activated emotions are: boredom, nostalgia, sadness, surprise."
sub-01::stimulus_351,"The activated emotions are: anger, anxiety, boredom, disgust, empathic_pain."
sub-01::stimulus_352,"The activated emotions are: joy, satisfaction, sympathy, triumph."
sub-01::stimulus_353,"The activated emotions are: admiration, anxiety, awe, fear, joy, sexual_desire, sympathy, shame."
sub-01::stimulus_354,"The activated emotions are: calmness, nostalgia, pride."
sub-01::stimulus_355,"The activated emotions are: anxiety, empathic_pain, interest."
sub-01::stimulus_356,"The activated emotions are: nostalgia, pride, sexual_desire."
sub-01::stimulus_357,"The activated emotions are: amusement, awe, fear, joy, sympathy."
sub-01::stimulus_358,"The activated emotions are: admiration, amusement, relief, romance, sympathy, shame."
sub-01::stimulus_359,"The activated emotions are: sadness, sexual_desire, surprise."
sub-01::stimulus_360,"The activated emotions are: aesthetic_appreciation, amusement, boredom, envy, joy, sexual_desire."
sub-01::stimulus_361,"The activated emotions are: amusement, awe, nostalgia."
sub-01::stimulus_362,"The activated emotions are: nostalgia, sadness, surprise."
sub-01::stimulus_363,"The activated emotions are: anxiety, confusion, guilt, interest, romance, sympathy."
sub-01::stimulus_364,"The activated emotions are: anxiety, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-01::stimulus_365,"The activated emotions are: craving, joy."
sub-01::stimulus_366,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-01::stimulus_367,"The activated emotions are: confusion, joy, sympathy."
sub-01::stimulus_368,"The activated emotions are: amusement, boredom, nostalgia, pride."
sub-01::stimulus_369,"The activated emotions are: excitement, nostalgia, sadness, surprise."
sub-01::stimulus_370,"The activated emotions are: anxiety, awe, fear, guilt, romance, sympathy."
sub-01::stimulus_371,"The activated emotions are: adoration, amusement, confusion, nostalgia."
sub-01::stimulus_372,"The activated emotions are: anxiety, fear, guilt, interest."
sub-01::stimulus_373,"The activated emotions are: confusion, empathic_pain, sadness, surprise, sympathy."
sub-01::stimulus_374,"The activated emotions are: aesthetic_appreciation, anxiety, awe, guilt, interest."
sub-01::stimulus_375,"The activated emotions are: aesthetic_appreciation, anxiety, awe, guilt, joy."
sub-01::stimulus_376,"The activated emotions are: amusement, fear, surprise."
sub-01::stimulus_377,"The activated emotions are: anxiety, guilt."
sub-01::stimulus_378,"The activated emotions are: amusement, boredom, nostalgia, pride."
sub-01::stimulus_379,"The activated emotions are: anxiety, empathic_pain, guilt, interest, sympathy."
sub-01::stimulus_380,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-01::stimulus_381,"The activated emotions are: aesthetic_appreciation, anxiety, awe, calmness, joy, sympathy."
sub-01::stimulus_382,"The activated emotions are: awkwardness, confusion, empathic_pain, sympathy."
sub-01::stimulus_383,"The activated emotions are: anger, anxiety, confusion, empathic_pain, guilt, horror, interest, satisfaction, triumph."
sub-01::stimulus_384,"The activated emotions are: aesthetic_appreciation, calmness, envy, joy."
sub-01::stimulus_385,"The activated emotions are: aesthetic_appreciation, anxiety, awe, confusion, fear, guilt, joy."
sub-01::stimulus_386,"The activated emotions are: admiration, aesthetic_appreciation, awe, joy, shame."
sub-01::stimulus_387,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy, triumph."
sub-01::stimulus_388,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-01::stimulus_389,"The activated emotions are: anxiety, guilt, interest, romance, sympathy."
sub-01::stimulus_390,"The activated emotions are: aesthetic_appreciation, boredom, calmness, confusion, joy, sexual_desire, sympathy."
sub-01::stimulus_391,"The activated emotions are: aesthetic_appreciation, awe, envy, joy."
sub-01::stimulus_392,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-01::stimulus_393,"The activated emotions are: awkwardness, empathic_pain."
sub-01::stimulus_394,"The activated emotions are: aesthetic_appreciation, amusement, awe, joy, sympathy."
sub-01::stimulus_395,"The activated emotions are: anxiety, fear, guilt."
sub-01::stimulus_396,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, joy."
sub-01::stimulus_397,"The activated emotions are: aesthetic_appreciation, awe, calmness."
sub-01::stimulus_398,"The activated emotions are: confusion, contempt, empathic_pain, satisfaction, sympathy, shame."
sub-01::stimulus_399,"The activated emotions are: admiration, adoration, amusement, nostalgia, sympathy, shame."
sub-01::stimulus_400,"The activated emotions are: sadness, surprise."
sub-01::stimulus_401,"The activated emotions are: admiration, awe, entrancement, nostalgia, relief, satisfaction, triumph, shame."
sub-01::stimulus_402,"The activated emotions are: amusement, anxiety, awe, fear, guilt, joy."
sub-01::stimulus_403,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-01::stimulus_404,"The activated emotions are: admiration, amusement, awe, joy, nostalgia, sexual_desire, triumph."
sub-01::stimulus_405,"The activated emotions are: admiration, adoration, amusement, anxiety, awe, fear, guilt, joy."
sub-01::stimulus_406,"The activated emotions are: anger, anxiety, contempt, empathic_pain, guilt, interest, satisfaction, triumph."
sub-01::stimulus_407,"The activated emotions are: amusement, nostalgia."
sub-01::stimulus_408,"The activated emotions are: anxiety, guilt, romance, sympathy."
sub-01::stimulus_409,"The activated emotions are: admiration, amusement, awe, envy, joy, nostalgia, sexual_desire."
sub-01::stimulus_410,"The activated emotions are: amusement, boredom, nostalgia, pride."
sub-01::stimulus_411,"The activated emotions are: admiration, adoration, amusement, awe, joy, nostalgia, sexual_desire."
sub-01::stimulus_412,"The activated emotions are: admiration, amusement, awe, sexual_desire, sympathy."
sub-01::stimulus_413,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia."
sub-01::stimulus_414,"The activated emotions are: anger, anxiety, confusion, contempt, empathic_pain, interest, satisfaction, triumph."
sub-01::stimulus_415,"The activated emotions are: admiration, adoration, amusement, joy, nostalgia."
sub-01::stimulus_416,"The activated emotions are: amusement, awkwardness, nostalgia."
sub-01::stimulus_417,"The activated emotions are: anxiety, empathic_pain, entrancement, interest, joy, satisfaction, sympathy, triumph."
sub-01::stimulus_418,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, nostalgia, sexual_desire."
sub-01::stimulus_419,"The activated emotions are: aesthetic_appreciation, anxiety, awe, guilt."
sub-01::stimulus_420,"The activated emotions are: amusement, pride, sympathy."
sub-01::stimulus_421,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia, pride."
sub-01::stimulus_422,"The activated emotions are: amusement, anxiety, awe, fear, guilt, interest."
sub-01::stimulus_423,"The activated emotions are: confusion, craving, empathic_pain, fear, joy, surprise."
sub-01::stimulus_424,"The activated emotions are: amusement, awe, envy, sympathy, shame."
sub-01::stimulus_425,"The activated emotions are: adoration, amusement, awe, joy, nostalgia."
sub-01::stimulus_426,"The activated emotions are: amusement, awe, calmness, envy, joy, nostalgia, sympathy."
sub-01::stimulus_427,"The activated emotions are: joy, sadness, surprise."
sub-01::stimulus_428,"The activated emotions are: amusement, awe, boredom, confusion, fear, joy, sympathy."
sub-01::stimulus_429,"The activated emotions are: calmness, craving, joy."
sub-01::stimulus_430,"The activated emotions are: adoration, amusement, awe, fear, nostalgia."
sub-01::stimulus_431,"The activated emotions are: adoration, amusement, confusion, guilt, triumph."
sub-01::stimulus_432,"The activated emotions are: amusement, joy, nostalgia, sexual_desire, sympathy, shame."
sub-01::stimulus_433,"The activated emotions are: amusement, nostalgia, sadness."
sub-01::stimulus_434,"The activated emotions are: empathic_pain, interest."
sub-01::stimulus_435,"The activated emotions are: anxiety, awe, fear, guilt, joy."
sub-01::stimulus_436,"The activated emotions are: anxiety, awe, fear, guilt, joy, romance."
sub-01::stimulus_437,"The activated emotions are: anxiety, awe, entrancement, guilt, interest, satisfaction."
