sample_id,text
sub-01::stimulus_523,The dominant emotional response is amusement.
sub-01::stimulus_524,The dominant emotional response is guilt.
sub-01::stimulus_525,The dominant emotional response is adoration.
sub-01::stimulus_526,The dominant emotional response is surprise.
sub-01::stimulus_527,The dominant emotional response is boredom.
sub-01::stimulus_528,The dominant emotional response is adoration.
sub-01::stimulus_529,The dominant emotional response is empathic_pain.
sub-01::stimulus_530,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_531,The dominant emotional response is craving.
sub-01::stimulus_532,The dominant emotional response is guilt.
sub-01::stimulus_533,The dominant emotional response is envy.
sub-01::stimulus_534,The dominant emotional response is amusement.
sub-01::stimulus_535,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_536,The dominant emotional response is romance.
sub-01::stimulus_537,The dominant emotional response is boredom.
sub-01::stimulus_538,The dominant emotional response is awe.
sub-01::stimulus_539,The dominant emotional response is surprise.
sub-01::stimulus_540,The dominant emotional response is fear.
sub-01::stimulus_541,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_542,The dominant emotional response is craving.
sub-01::stimulus_543,The dominant emotional response is sadness.
sub-01::stimulus_544,The dominant emotional response is amusement.
sub-01::stimulus_545,The dominant emotional response is amusement.
sub-01::stimulus_546,The dominant emotional response is awe.
sub-01::stimulus_547,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_548,The dominant emotional response is guilt.
sub-01::stimulus_549,The dominant emotional response is amusement.
sub-01::stimulus_550,The dominant emotional response is fear.
sub-01::stimulus_551,The dominant emotional response is empathic_pain.
sub-01::stimulus_552,The dominant emotional response is surprise.
sub-01::stimulus_553,The dominant emotional response is awe.
sub-01::stimulus_554,The dominant emotional response is guilt.
sub-01::stimulus_555,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_556,The dominant emotional response is surprise.
sub-01::stimulus_557,The dominant emotional response is empathic_pain.
sub-01::stimulus_558,The dominant emotional response is guilt.
sub-01::stimulus_559,The dominant emotional response is amusement.
sub-01::stimulus_560,The dominant emotional response is sadness.
sub-01::stimulus_561,The dominant emotional response is craving.
sub-01::stimulus_562,The dominant emotional response is surprise.
sub-01::stimulus_563,The dominant emotional response is guilt.
sub-01::stimulus_564,The dominant emotional response is guilt.
sub-01::stimulus_565,The dominant emotional response is interest.
sub-01::stimulus_566,The dominant emotional response is empathic_pain.
sub-01::stimulus_567,The dominant emotional response is surprise.
sub-01::stimulus_568,The dominant emotional response is guilt.
sub-01::stimulus_569,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_570,The dominant emotional response is romance.
sub-01::stimulus_571,The dominant emotional response is craving.
sub-01::stimulus_572,The dominant emotional response is amusement.
sub-01::stimulus_573,The dominant emotional response is adoration.
sub-01::stimulus_574,The dominant emotional response is amusement.
sub-01::stimulus_575,The dominant emotional response is confusion.
sub-01::stimulus_576,The dominant emotional response is amusement.
sub-01::stimulus_577,The dominant emotional response is amusement.
sub-01::stimulus_578,The dominant emotional response is amusement.
sub-01::stimulus_579,The dominant emotional response is amusement.
sub-01::stimulus_580,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_581,The dominant emotional response is awe.
sub-01::stimulus_582,The dominant emotional response is amusement.
sub-01::stimulus_583,The dominant emotional response is awe.
sub-01::stimulus_584,The dominant emotional response is adoration.
sub-01::stimulus_585,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_586,The dominant emotional response is awe.
sub-01::stimulus_587,The dominant emotional response is surprise.
sub-01::stimulus_588,The dominant emotional response is sympathy.
sub-01::stimulus_589,The dominant emotional response is awe.
sub-01::stimulus_590,The dominant emotional response is calmness.
sub-01::stimulus_591,The dominant emotional response is amusement.
sub-01::stimulus_592,The dominant emotional response is amusement.
sub-01::stimulus_593,The dominant emotional response is nostalgia.
sub-01::stimulus_594,The dominant emotional response is awkwardness.
sub-01::stimulus_595,The dominant emotional response is anger.
sub-01::stimulus_596,The dominant emotional response is confusion.
sub-01::stimulus_597,The dominant emotional response is nostalgia.
sub-01::stimulus_598,The dominant emotional response is anxiety.
sub-01::stimulus_599,The dominant emotional response is surprise.
sub-01::stimulus_600,The dominant emotional response is amusement.
sub-01::stimulus_601,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_602,The dominant emotional response is sympathy.
sub-01::stimulus_603,The dominant emotional response is anxiety.
sub-01::stimulus_604,The dominant emotional response is anxiety.
sub-01::stimulus_605,The dominant emotional response is nostalgia.
sub-01::stimulus_606,The dominant emotional response is interest.
sub-01::stimulus_607,The dominant emotional response is sympathy.
sub-01::stimulus_608,The dominant emotional response is adoration.
sub-01::stimulus_609,The dominant emotional response is amusement.
sub-01::stimulus_610,The dominant emotional response is boredom.
sub-01::stimulus_611,The dominant emotional response is satisfaction.
sub-01::stimulus_612,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_613,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_614,The dominant emotional response is amusement.
sub-01::stimulus_615,The dominant emotional response is anxiety.
sub-01::stimulus_616,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_617,The dominant emotional response is adoration.
sub-01::stimulus_618,The dominant emotional response is amusement.
sub-01::stimulus_619,The dominant emotional response is awe.
sub-01::stimulus_620,The dominant emotional response is amusement.
sub-01::stimulus_621,The dominant emotional response is joy.
sub-01::stimulus_622,The dominant emotional response is amusement.
sub-01::stimulus_623,The dominant emotional response is awe.
sub-01::stimulus_624,The dominant emotional response is anxiety.
sub-01::stimulus_625,The dominant emotional response is adoration.
sub-01::stimulus_626,The dominant emotional response is anxiety.
sub-01::stimulus_627,The dominant emotional response is adoration.
sub-01::stimulus_628,The dominant emotional response is nostalgia.
sub-01::stimulus_629,The dominant emotional response is joy.
sub-01::stimulus_630,The dominant emotional response is pride.
sub-01::stimulus_631,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_632,The dominant emotional response is interest.
sub-01::stimulus_633,The dominant emotional response is amusement.
sub-01::stimulus_634,The dominant emotional response is empathic_pain.
sub-01::stimulus_635,The dominant emotional response is sadness.
sub-01::stimulus_636,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_637,The dominant emotional response is shame.
sub-01::stimulus_638,The dominant emotional response is amusement.
sub-01::stimulus_639,The dominant emotional response is awe.
sub-01::stimulus_640,The dominant emotional response is amusement.
sub-01::stimulus_641,The dominant emotional response is surprise.
sub-01::stimulus_642,The dominant emotional response is amusement.
sub-01::stimulus_643,The dominant emotional response is interest.
sub-01::stimulus_644,The dominant emotional response is empathic_pain.
sub-01::stimulus_645,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_646,The dominant emotional response is interest.
sub-01::stimulus_647,The dominant emotional response is interest.
sub-01::stimulus_648,The dominant emotional response is anxiety.
sub-01::stimulus_649,The dominant emotional response is amusement.
sub-01::stimulus_650,The dominant emotional response is nostalgia.
sub-01::stimulus_651,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_652,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_653,The dominant emotional response is amusement.
sub-01::stimulus_654,The dominant emotional response is amusement.
sub-01::stimulus_655,The dominant emotional response is surprise.
sub-01::stimulus_656,The dominant emotional response is amusement.
sub-01::stimulus_657,The dominant emotional response is amusement.
sub-01::stimulus_658,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_659,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_660,The dominant emotional response is amusement.
sub-01::stimulus_661,The dominant emotional response is surprise.
sub-01::stimulus_662,The dominant emotional response is joy.
sub-01::stimulus_663,The dominant emotional response is awe.
sub-01::stimulus_664,The dominant emotional response is joy.
sub-01::stimulus_665,The dominant emotional response is empathic_pain.
sub-01::stimulus_666,The dominant emotional response is nostalgia.
sub-01::stimulus_667,The dominant emotional response is empathic_pain.
sub-01::stimulus_668,The dominant emotional response is amusement.
sub-01::stimulus_669,The dominant emotional response is aesthetic_appreciation.
sub-01::stimulus_670,The dominant emotional response is amusement.
sub-01::stimulus_671,The dominant emotional response is awe.
sub-01::stimulus_672,The dominant emotional response is envy.
